Day,Reef,Depth,Salinity,TSS,Temp,DO
448,8,8.336454566,14.58233939,7,8.029626755,11.2117278
448,9,5.736694009,14.52330326,7,7.975957841,11.21554549
448,10,2.947856197,14.23530581,7,8.226407768,11.05771296
448,11,5.692685305,14.24090947,7,8.317710671,11.0540241
448,12,3.14960315,14.21683238,5.029718834,8.554040269,11.03657971
448,13,3.249615362,14.15357606,7,7.81314839,11.16112196
448,14,6.557737295,14.13565437,5.029718834,8.435118605,11.02626441
448,15,6.565474247,13.94979316,8.970768201,7.918480447,11.08066469
448,16,7.938506519,13.92551231,8.970768201,7.770388425,11.05407316
448,17,7.49504095,13.38652166,8.970768201,8.04968455,10.89517772
448,18,6.922046247,13.32717978,8.970768201,8.052009117,10.88378136
448,19,6.458686625,13.27102916,8.970768201,8.067420312,10.87275455
448,20,7.429508732,13.21646464,8.970768201,8.085158218,10.86169632
449,1,8.77460946,14.94559686,8.245771747,7.121649496,11.39223681
449,2,2.987162276,14.91291249,8.245771747,7.313448532,11.37672759
449,3,8.091964535,14.70342148,8.245771747,7.242838969,11.2611407
449,4,7.496664976,14.90399004,8.245771747,7.488655415,11.37376669
449,5,10.03942029,14.81590286,8.245771747,8.02614206,11.33216006
449,6,1.894063944,14.4754023,6.999898836,8.047275164,11.14646525
449,7,7.612968844,14.65716123,6.999898836,8.131545524,11.30356943
449,8,8.336454566,14.54933192,6.999898836,8.337209595,11.20504815
449,9,5.736694009,14.48873293,6.999898836,8.277660408,11.20896663
449,10,2.947856197,14.20265609,6.999898836,8.538155119,11.05023111
449,11,5.692685305,14.21083925,6.999898836,8.624270897,11.04275052
449,12,3.14960315,14.19324847,5.000664591,8.845273198,11.01504711
449,13,3.249615362,14.11260825,6.999898836,8.094880639,11.1554754
449,14,6.557737295,14.10834587,5.000664591,8.729467798,11.00881944
449,15,6.565474247,13.91027764,8.999352389,8.202375694,11.07231152
449,16,7.938506519,13.88005522,8.999352389,8.05895333,11.05577391
449,17,7.49504095,13.34865734,8.999352389,8.328681297,10.87671802
449,18,6.922046247,13.29057979,8.999352389,8.327270931,10.86061552
449,19,6.458686625,13.23649582,8.999352389,8.337780762,10.84305399
449,20,7.429508732,13.18379244,8.999352389,8.351000374,10.82636162
450,1,8.77460946,14.85703893,8.648813095,7.446062165,11.37888157
450,2,2.987162276,14.8351669,8.648813095,7.638339237,11.36542503
450,3,8.091964535,14.60994175,8.648813095,7.573749802,11.24453861
450,4,7.496664976,14.83722374,8.648813095,7.813137483,11.36434239
450,5,10.03942029,14.77948795,8.648813095,8.352439572,11.32846678
450,6,1.894063944,14.42033468,6.971470021,8.384326264,11.1399055
450,7,7.612968844,14.62911422,6.971470021,8.45105475,11.30151329
450,8,8.336454566,14.52146143,6.971470021,8.669592224,11.20477945
450,9,5.736694009,14.46044599,6.971470021,8.603936096,11.20841905
450,10,2.947856197,14.17433385,6.971470021,8.876804213,11.05390715
450,11,5.692685305,14.18586468,6.971470021,8.959332864,11.0414233
450,12,3.14960315,14.17697609,5,9.169294279,11.00048971
450,13,3.249615362,14.08137211,6.971470021,8.40045651,11.15767599
450,14,6.557737295,14.08778416,5,9.054798717,11.00024317
450,15,6.565474247,13.87870978,8.964683676,8.511961801,11.07509322
450,16,7.938506519,13.84337624,8.964683676,8.369960808,11.07254737
450,17,7.49504095,13.31491887,8.964683676,8.637803895,10.87132719
450,18,6.922046247,13.25708625,8.964683676,8.633311252,10.84904116
450,19,6.458686625,13.20381852,8.964683676,8.640050723,10.82273828
450,20,7.429508732,13.15193113,8.964683676,8.649695508,10.79854161
451,1,8.77460946,14.76182983,9.186595439,7.812084368,11.35748126
451,2,2.987162276,14.75225831,9.186595439,8.004517539,11.3473727
451,3,8.091964535,14.5090568,9.186595439,7.951909951,11.22201945
451,4,7.496664976,14.76679808,9.186595439,8.178451321,11.34914867
451,5,10.03942029,14.74358996,9.186595439,8.718483905,11.32258954
451,6,1.894063944,14.36323371,6.897433025,8.766858865,11.13381756
451,7,7.612968844,14.60254294,6.897433025,8.812918322,11.29898619
451,8,8.336454566,14.49530599,6.897433025,9.043327016,11.2064202
451,9,5.736694009,14.43367939,6.897433025,8.973431127,11.20982861
451,10,2.947856197,14.1475675,6.897433025,9.260165472,11.06333355
451,11,5.692685305,14.16229532,6.897433025,9.343070159,11.04549173
451,12,3.14960315,14.16164063,5,9.553261122,10.99064402
451,13,3.249615362,14.05092284,6.897433025,8.756918843,11.16410461
451,14,6.557737295,14.06820567,5,9.436851511,10.99728913
451,15,6.565474247,13.84783246,8.836061577,8.87438676,11.0843371
451,16,7.938506519,13.80776927,8.836061577,8.730655891,11.09781598
451,17,7.49504095,13.28074977,8.836061577,9.001174333,10.87487589
451,18,6.922046247,13.22277635,8.836061577,8.993319017,10.84568307
451,19,6.458686625,13.16983791,8.836061577,8.996253499,10.80952502
451,20,7.429508732,13.11833922,8.836061577,9.002422783,10.77691428
452,1,8.77460946,14.66225743,9.831114934,8.210471254,11.32877566
452,2,2.987162276,14.66605143,9.831114934,8.402776491,11.32316126
452,3,8.091964535,14.40328366,9.831114934,8.367109048,11.194072
452,4,7.496664976,14.69415167,9.831114934,8.575478347,11.32866359
452,5,10.03942029,14.70846023,9.831114934,9.115272904,11.31459373
452,6,1.894063944,14.30508568,6.784854697,9.184686366,11.12794757
452,7,7.612968844,14.57742444,6.784854697,9.208065718,11.2958178
452,8,8.336454566,14.47076317,6.784854697,9.448984768,11.20955421
452,9,5.736694009,14.40838657,6.784854697,9.376704377,11.2127481
452,10,2.947856197,14.12227321,6.784854697,9.678134798,11.07760092
452,11,5.692685305,14.14004566,6.784854697,9.764975861,11.05409889
452,12,3.14960315,14.14717072,5,9.985557501,10.98475346
452,13,3.249615362,14.02144312,6.784854697,9.154603266,11.17393227
452,14,6.557737295,14.04957667,5,9.86440703,10.99906438
452,15,6.565474247,13.81784098,8.626787627,9.279555976,11.09894556
452,16,7.938506519,13.77345006,8.626787627,9.131252117,11.13018806
452,17,7.49504095,13.24649155,8.626787627,9.408641824,10.88594157
452,18,6.922046247,13.18802882,8.626787627,9.397364211,10.84921781
452,19,6.458686625,13.13497406,8.626787627,9.396692059,10.80224548
452,20,7.429508732,13.08347262,8.626787627,9.399676504,10.76043681
453,1,8.77460946,14.56060962,10.55436774,8.631977969,11.29350454
453,2,2.987162276,14.57841099,10.55436774,8.823909142,11.29338141
453,3,8.091964535,14.29514638,10.55436774,8.808987168,11.16118428
453,4,7.496664976,14.62072316,10.55436774,8.995099814,11.30336519
453,5,10.03942029,14.6743501,10.55436774,9.533801724,11.30454474
453,6,1.894063944,14.24688205,6.640801891,9.627512484,11.12204107
453,7,7.612968844,14.55374446,6.640801891,9.627206047,11.29184367
453,8,8.336454566,14.44773246,6.640801891,9.877088019,11.21376659
453,9,5.736694009,14.38452879,6.640801891,9.804122129,11.21673554
453,10,2.947856197,14.09837437,6.640801891,10.12043253,11.09580404
453,11,5.692685305,14.11904399,6.640801891,10.21422974,11.06639095
453,12,3.14960315,14.13352832,5,10.45383667,10.98206301
453,13,3.249615362,13.99314818,6.640801891,9.583042889,11.18635396
453,14,6.557737295,14.03189302,5,10.3255788,11.00468153
453,15,6.565474247,13.78896598,8.351084046,9.71655401,11.11784631
453,16,7.938506519,13.74067117,8.351084046,9.561134784,11.16830819
453,17,7.49504095,13.21251348,8.351084046,9.849301393,10.90312
453,18,6.922046247,13.15324659,8.351084046,9.834791498,10.85833622
453,19,6.458686625,13.09966685,8.351084046,9.830979756,10.79973932
453,20,7.429508732,13.0478036,8.351084046,9.831285755,10.74806973
454,1,8.77460946,14.45917426,11.32835001,9.06735966,11.25240768
454,2,2.987162276,14.4912017,11.32835001,9.258708545,11.25862383
454,3,8.091964535,14.18716902,11.32835001,9.267184384,11.12384429
454,4,7.496664976,14.54795117,11.32835001,9.428196975,11.27373154
454,5,10.03942029,14.6415109,11.32835001,9.965065521,11.29250796
454,6,1.894063944,14.1896143,6.472341456,10.08504093,11.1158436
454,7,7.612968844,14.53148878,6.472341456,10.06104842,11.28689935
454,8,8.336454566,14.42611337,6.472341456,10.31815931,11.21864245
454,9,5.736694009,14.36206728,6.472341456,10.24605066,11.22134895
454,10,2.947856197,14.07579437,6.472341456,10.576779,11.11703773
454,11,5.692685305,14.09921858,6.472341456,10.68001159,11.0815141
454,12,3.14960315,14.12067539,5,10.94575188,10.98181765
454,13,3.249615362,13.9662533,6.472341456,10.03177082,11.20056469
454,14,6.557737295,14.01515057,5,10.80848036,11.01325322
454,15,6.565474247,13.76143809,8.023173059,10.17446542,11.13996707
454,16,7.938506519,13.70968515,8.023173059,10.00968919,11.21082099
454,17,7.49504095,13.17918483,8.023173059,10.31224806,10.92500696
454,18,6.922046247,13.11883254,8.023173059,10.29494554,10.87172914
454,19,6.458686625,13.06435617,8.023173059,10.28872994,10.80084619
454,20,7.429508732,13.01180441,8.023173059,10.28707962,10.73877356
455,1,8.77460946,14.36023924,12.1250579,9.507371474,11.20622487
455,2,2.987162276,14.4062883,12.1250579,9.697967751,11.21947922
455,3,8.091964535,14.08187564,12.1250579,9.73134077,11.08254001
455,4,7.496664976,14.47727434,12.1250579,9.865651083,11.24024067
455,5,10.03942029,14.61019397,12.1250579,10.40005945,11.27854878
455,6,1.894063944,14.13427389,6.286540244,10.54697543,11.10910072
455,7,7.612968844,14.51064313,6.286540244,10.50030194,11.28082038
455,8,8.336454566,14.40580541,6.286540244,10.76272118,11.22376691
455,9,5.736694009,14.34096329,6.286540244,10.69285626,11.22614634
455,10,2.947856197,14.05445659,6.286540244,11.03689456,11.14039679
455,11,5.692685305,14.08049771,6.286540244,11.15150116,11.09861451
455,12,3.14960315,14.10857388,5,11.4489564,10.98326238
455,13,3.249615362,13.94097372,6.286540244,10.49032017,11.21575948
455,14,6.557737295,13.99934518,5,11.30122522,11.02389205
455,15,6.565474247,13.73548796,7.657276886,10.64237478,11.16423557
455,16,7.938506519,13.68074458,7.657276886,10.46630064,11.25637105
455,17,7.49504095,13.14687487,7.657276886,10.78657686,10.95019823
455,18,6.922046247,13.0851896,7.657276886,10.767171,10.88808741
455,19,6.458686625,13.02948189,7.657276886,10.75955597,10.80440575
455,20,7.429508732,12.97594732,7.657276886,10.75688719,10.73150883
456,1,8.77460946,14.26609244,12.91648757,9.942768559,11.15569588
456,2,2.987162276,14.3255355,12.91648757,10.13247981,11.17653826
456,3,8.091964535,13.9817903,12.91648757,10.1910964,11.03775947
456,4,7.496664976,14.41013129,12.91648757,10.29834339,11.20337064
456,5,10.03942029,14.58065063,12.91648757,10.82977867,11.26273257
456,6,1.894063944,14.08185229,6.090465107,11.0030197,11.10155797
456,7,7.612968844,14.49119329,6.090465107,10.93567571,11.27344229
456,8,8.336454566,14.38670807,6.090465107,11.20129618,11.22872508
456,9,5.736694009,14.32117806,6.090465107,11.1349052,11.23068574
456,10,2.947856197,14.03428442,6.090465107,11.49049953,11.16497602
456,11,5.692685305,14.06280964,6.090465107,11.61787825,11.11683835
456,12,3.14960315,14.09718575,5,11.95110346,10.98564216
456,13,3.249615362,13.91752471,6.090465107,10.94822406,11.23113332
456,14,6.557737295,13.98447271,5,11.79192692,11.03571064
456,15,6.565474247,13.71134622,7.26761775,11.10936664,11.18957953
456,16,7.938506519,13.65410199,7.26761775,10.92035443,11.30360296
456,17,7.49504095,13.11595286,7.26761775,11.26138281,10.97728959
456,18,6.922046247,13.05272067,7.26761775,11.24081255,10.90610186
456,19,6.458686625,12.99548389,7.26761775,11.23307118,10.80925767
456,20,7.429508732,12.94070458,7.26761775,11.23053754,10.72523606
457,1,8.77460946,14.17902173,13.67463517,10.36430606,11.10156049
457,2,2.987162276,14.25080803,13.67463517,10.55303778,11.13039164
457,3,8.091964535,13.88943707,13.67463517,10.63609134,10.98999065
457,4,7.496664976,14.34796066,13.67463517,10.71715515,11.16359952
457,5,10.03942029,14.55313223,13.67463517,11.24521832,11.24512473
457,6,1.894063944,14.03334097,5.891182895,11.44287745,11.09296089
457,7,7.612968844,14.47312502,5.891182895,11.35787886,11.26460064
457,8,8.336454566,14.36872088,5.891182895,11.62440683,11.23310206
457,9,5.736694009,14.30267283,5.891182895,11.56256377,11.23452516
457,10,2.947856197,14.01520124,5.891182895,11.92731426,11.18987022
457,11,5.692685305,14.04608265,5.891182895,12.06832262,11.13533182
457,12,3.14960315,14.08647296,5,12.43984634,10.98820199
457,13,3.249615362,13.89612151,5.891182895,11.39501558,11.24588121
457,14,6.557737295,13.97052901,5,12.26869898,11.04782163
457,15,6.565474247,13.68924352,6.868417874,11.56452557,11.21492668
457,16,7.938506519,13.63000994,6.868417874,11.36123586,11.35116133
457,17,7.49504095,13.08678808,6.868417874,11.72576094,11.00487681
457,18,6.922046247,13.02182865,6.868417874,11.70521484,10.92446334
457,19,6.458686625,12.96280207,6.868417874,11.69888894,10.81424159
457,20,7.429508732,12.90654846,6.868417874,11.69785976,10.71891577
458,1,8.77460946,14.10131498,14.37149686,10.76273913,11.04455847
458,2,2.987162276,14.18397061,14.37149686,10.9504347,11.08163004
458,3,8.091964535,13.80734001,14.37149686,11.05596568,10.93972156
458,4,7.496664976,14.29220108,14.37149686,11.11296762,11.12140534
458,5,10.03942029,14.5278901,14.37149686,11.63737358,11.22579065
458,6,1.894063944,13.98973138,5.69576046,11.85625239,11.08305502
458,7,7.612968844,14.45642406,5.69576046,11.75762048,11.25413097
458,8,8.336454566,14.35174332,5.69576046,12.02257569,11.23648298
458,9,5.736694009,14.28540884,5.69576046,11.96619825,11.23722263
458,10,2.947856197,13.99713044,5.69576046,12.33705909,11.21417419
458,11,5.692685305,14.03024502,5.69576046,12.49201405,11.15324108
458,12,3.14960315,14.07639748,5,12.90283828,10.99018684
458,13,3.249615362,13.87697939,5.69576046,11.82022785,11.25919817
458,14,6.557737295,13.95750993,5,12.71965494,11.05933763
458,15,6.565474247,13.66941049,6.473899479,11.99693612,11.23920473
458,16,7.938506519,13.608721,6.473899479,11.77833023,11.39769076
458,17,7.49504095,13.0597498,6.473899479,12.16880627,11.03155568
458,18,6.922046247,12.99291646,6.473899479,12.14972253,10.94186267
458,19,6.458686625,12.93187629,6.473899479,12.1466226,10.81819718
458,20,7.429508732,12.87395122,6.473899479,12.14868294,10.7115085
459,1,8.77460946,14.03526009,14.9790688,11.1288229,10.98542962
459,2,2.987162276,14.12688795,14.9790688,11.31546363,11.03084416
459,3,8.091964535,13.73802318,14.9790688,11.44035948,10.88744021
459,4,7.496664976,14.24429118,14.9790688,11.47666205,11.07726616
459,5,10.03942029,14.50517557,14.9790688,11.99723959,11.2047957
459,6,1.894063944,13.952015,5.511264652,12.23284825,11.07158592
459,7,7.612968844,14.44107618,5.511264652,12.12560968,11.24186882
459,8,8.336454566,14.33567492,5.511264652,12.38632529,11.23845295
459,9,5.736694009,14.26934733,5.511264652,12.33617492,11.23833615
459,10,2.947856197,13.9799954,5.511264652,12.70945435,11.23698275
459,11,5.692685305,14.01522502,5.511264652,12.87813232,11.16971232
459,12,3.14960315,14.06692125,5,13.32773253,10.99084171
459,13,3.249615362,13.86031359,5.511264652,12.21339398,11.27027921
459,14,6.557737295,13.94541133,5,13.13290832,11.06937126
459,15,6.565474247,13.65207777,6.098284787,12.39568286,11.26134141
459,16,7.938506519,13.5904877,6.098284787,12.16102284,11.44183584
459,17,7.49504095,13.03520729,6.098284787,12.57961382,11.05592198
459,18,6.922046247,12.96638701,6.098284787,12.56368031,10.9569907
459,19,6.458686625,12.90314645,6.098284787,12.56588551,10.8199641
459,20,7.429508732,12.84338512,6.098284787,12.57283616,10.70197475
460,1,8.77460946,13.98314492,15.46934714,11.45331254,10.92491369
460,2,2.987162276,14.0814248,15.46934714,11.63891763,10.97862468
460,3,8.091964535,13.68401063,15.46934714,11.77891282,10.83363459
460,4,7.496664976,14.20566959,15.46934714,11.7991197,11.03166003
460,5,10.03942029,14.48523997,15.46934714,12.3158115,11.18220528
460,6,1.894063944,13.9211833,5.344762324,12.56236873,11.05829913
460,7,7.612968844,14.42706713,5.344762324,12.45255557,11.22764973
460,8,8.336454566,14.32041516,5.344762324,12.70617817,11.23859708
460,9,5.736694009,14.25444954,5.344762324,12.66286006,11.23742375
460,10,2.947856197,13.96371952,5.344762324,13.03422038,11.25739069
460,11,5.692685305,14.00095093,5.344762324,13.2158572,11.18389172
460,12,3.14960315,14.05800624,5,13.70218236,10.98941156
460,13,3.249615362,13.84633937,5.344762324,12.56404707,11.27831932
460,14,6.557737295,13.93422907,5,13.49657264,11.07703514
460,15,6.565474247,13.637476,5.755796022,12.74985035,11.28026443
460,16,7.938506519,13.57556263,5.755796022,12.498699,11.48224118
460,17,7.49504095,13.01352981,5.755796022,12.94727862,11.07657149
460,18,6.922046247,12.9426432,5.755796022,12.93643281,10.96853827
460,19,6.458686625,12.87705243,5.755796022,12.94629101,10.818382
460,20,7.429508732,12.81532241,5.755796022,12.9601485,10.68927506
461,1,8.77460946,13.94725735,15.81432804,11.72696318,10.86375048
461,2,2.987162276,14.04944585,15.81432804,11.91158973,10.92556228
461,3,8.091964535,13.64782644,15.81432804,12.06126577,10.7787927
461,4,7.496664976,14.17777494,15.81432804,12.0712218,10.98506502
461,5,10.03942029,14.46833465,15.81432804,12.58408448,11.15808477
461,6,1.894063944,13.89822773,5.203320326,12.83451757,11.04294019
461,7,7.612968844,14.41438268,5.203320326,12.72916726,11.21130925
461,8,8.336454566,14.30586356,5.203320326,12.97265687,11.23650048
461,9,5.736694009,14.24067672,5.203320326,12.93661996,11.23404345
461,10,2.947856197,13.94822616,5.203320326,13.30107753,11.27449281
461,11,5.692685305,13.98735102,5.203320326,13.49436846,11.19492545
461,12,3.14960315,14.0496144,5,14.01384102,10.98514139
461,13,3.249615362,13.835272,5.203320326,12.86172025,11.28251351
461,14,6.557737295,13.923959,5,13.79876145,11.0814419
461,15,6.565474247,13.62583582,5.460655404,13.04852315,11.29490153
461,16,7.938506519,13.56419831,5.460655404,12.78074399,11.51755138
461,17,7.49504095,12.99508663,5.460655404,13.26089569,11.09209998
461,18,6.922046247,12.92208795,5.460655404,13.25732472,10.9751962
461,19,6.458686625,12.8540341,5.460655404,13.27745246,10.81229053
461,20,7.429508732,12.79023537,5.460655404,13.30044905,10.67236996
462,1,8.77460946,13.92988525,15.98600766,11.94096114,10.80267976
462,2,2.987162276,14.03281585,15.98600766,12.12454464,10.87224766
462,3,8.091964535,13.63264152,15.98600766,12.27913926,10.72310175
462,4,7.496664976,14.16204587,15.98600766,12.28384963,10.93795916
462,5,10.03942029,14.45471094,15.98600766,12.79305367,11.13249956
462,6,1.894063944,13.88483913,5.09400551,13.0410761,11.02491818
